dates,dhaka,chittagong,comilla,mymensingh,sylhet,khulna,rajshahi,barishal,rangpur,month
2014-12-04,2124.0,596.0,427.0,358.0,274.0,684.0,596.0,136.0,347.0,12
2014-12-05,2157.0,575.0,413.0,360.0,272.0,683.0,577.0,131.0,342.0,12
2014-12-06,2157.5,587.0,419.0,355.5,268.0,675.0,580.0,134.0,339.5,12
2014-12-07,2158.0,599.0,425.0,351.0,264.0,667.0,583.0,137.0,337.0,12
2014-12-08,2116.0,578.0,439.0,366.0,270.0,679.0,578.0,130.0,329.0,12
2014-12-09,2134.0,627.0,497.0,355.0,215.0,676.0,609.0,132.5,333.0,12
2014-12-10,2127.5,633.5,492.5,329.5,215.5,669.5,597.0,133.75,334.5,12
2014-12-11,2121.0,640.0,488.0,364.75,216.0,663.0,585.0,126.0,336.0,12
2014-12-12,2106.0,584.0,482.0,359.0,222.0,688.0,588.0,129.0,347.0,12
2014-12-13,1939.875,571.375,474.0,346.0,207.0,660.4322916666666,540.0,121.0,325.0,12
2014-12-14,2003.0,590.0,480.0,360.0,217.0,691.0,587.0,120.0,331.0,12
2014-12-15,2076.0,610.0,497.0,366.0,221.0,695.0,593.0,129.0,343.0,12
2014-12-16,2038.0,626.0,494.0,373.0,223.0,696.0,610.0,135.0,350.0,12
2014-12-17,2028.5,616.0,498.5,374.5,223.0,699.5,613.0,136.0,349.0,12
2014-12-18,2019.0,606.0,503.0,376.0,223.0,703.0,616.0,137.0,348.0,12
2014-12-19,2018.0,603.0,497.6666666666667,380.0,223.0,697.3333333333334,611.0,135.66666666666666,348.0,12
2014-12-20,2017.0,600.0,492.3333333333333,384.0,223.0,691.6666666666666,606.0,134.33333333333334,348.0,12
2014-12-21,2016.0,597.0,487.0,388.0,223.0,686.0,601.0,133.0,348.0,12
2014-12-22,1932.0,594.0,484.0,383.0,215.0,670.0,580.0,132.0,333.0,12
2014-12-23,2080.0,614.0,468.0,346.0,219.0,687.0,617.0,130.0,356.0,12
2014-12-24,2052.0,617.0,517.0,375.0,221.0,696.0,622.0,133.0,356.0,12
2014-12-25,2008.0,607.0,489.0,365.0,248.0,687.0,617.0,127.0,358.0,12
2014-12-26,1955.0,590.0,486.0,366.0,222.0,691.0,593.0,133.0,348.0,12
2014-12-27,1889.21875,566.84375,472.0,331.0,216.0,638.0,563.0,127.0,340.0,12
2014-12-28,1988.0,607.0,489.0,359.0,227.0,704.0,587.0,134.0,350.0,12
2014-12-29,2059.0,593.0,481.0,375.0,226.0,700.0,609.0,136.0,347.0,12
2014-12-30,2009.0,560.0,487.0,370.0,218.0,701.0,599.0,133.0,345.0,12
2014-12-31,2055.0,595.0,482.0,377.0,216.0,699.0,608.0,131.0,342.0,12
2015-01-01,1983.0,597.0,457.0,386.0,229.0,681.0,605.0,137.0,349.0,1
2015-01-02,1998.0,568.0,475.0,352.0,236.0,680.0,596.0,123.0,342.0,1
2015-01-03,1829.0,561.9609375,456.0,371.0,246.0,640.0,559.0,129.0,321.0,1
2015-01-04,2143.0,592.0,496.0,378.0,258.0,670.0,571.0,137.0,320.0,1
2015-01-05,1984.0,589.0,504.0,383.0,231.0,655.0,589.0,127.0,338.0,1
2015-01-06,1933.0,600.0,496.0,388.0,231.0,672.0,601.0,136.0,332.0,1
2015-01-07,2010.0,610.0,484.0,381.0,229.0,688.0,623.0,134.0,356.0,1
2015-01-08,2014.0,594.0,496.0,405.0,225.0,711.0,636.0,128.0,345.0,1
2015-01-09,2003.0,611.0,503.0,367.0,231.0,692.0,617.0,131.0,348.0,1
2015-01-10,1814.0546875,554.201171875,471.0,391.0,225.0,638.0,589.0,125.0,331.0,1
2015-01-11,1920.0,608.0,485.0,375.0,219.0,690.0,615.0,130.0,347.0,1
2015-01-12,1893.0,606.0,498.0,413.0,227.0,708.0,639.0,128.0,353.0,1
2015-01-13,2052.0,605.0,508.0,390.0,229.0,716.0,656.0,135.0,357.0,1
2015-01-14,2064.0,567.0,512.0,428.0,227.0,706.0,659.0,135.0,362.0,1
2015-01-15,2073.0,608.0,495.0,425.0,223.0,711.0,654.0,134.0,353.0,1
2015-01-16,2064.0,599.0,497.0,412.0,220.0,701.0,659.0,129.0,362.0,1
2015-01-17,1801.263671875,551.79052734375,486.0,419.0,222.0,657.0,621.0,129.0,360.0,1
2015-01-18,1915.0,620.0,454.0,359.0,224.0,648.0,652.25,136.0,354.0,1
2015-01-19,1975.0,590.0,503.0,415.0,224.0,688.0,671.0,131.0,376.0,1
2015-01-20,2027.0,594.0,522.0,410.0,230.0,719.0,680.75,132.0,380.25,1
2015-01-21,1996.0,593.0,489.0,419.0,236.0,723.0,678.25,134.0,377.0,1
2015-01-22,2005.0,599.0,522.0,423.0,236.0,721.0,673.75,133.0,372.25,1
2015-01-23,2070.0,607.0,521.0,429.0,233.0,729.0,660.25,138.0,372.0,1
2015-01-24,1796.57958984375,554.0,522.0,401.0,223.0,672.0,641.0,129.0,364.25,1
2015-01-25,2039.0,602.0,511.0,430.0,241.0,700.0,666.8125,140.0,377.0,1
2015-01-26,2055.0,611.0,499.0,432.0,219.0,699.0,729.0,137.0,401.0,1
2015-01-27,2072.0,607.0,522.0,398.0,218.0,698.0,742.0,137.0,415.0,1
2015-01-28,2088.0,616.0,506.0,427.0,242.0,675.0,714.0,138.0,394.0,1
2015-01-29,2042.0,613.0,451.0,439.0,222.0,718.0,699.0,137.0,396.0,1
2015-01-30,2053.0,603.0,473.0,402.0,219.0,730.0,659.0,138.0,386.0,1
2015-01-31,1802.0,537.0,500.0,425.0,221.0,656.0,674.0,131.0,388.0,1
2015-02-01,2023.0,600.0,496.0,407.0,220.0,702.0,693.0,132.0,409.0,2
2015-02-02,2030.0,600.0,499.0,444.0,223.0,721.0,723.0,132.0,414.0,2
2015-02-03,2081.0,607.0,516.0,435.0,207.0,716.0,724.0,133.0,417.0,2
2015-02-04,2023.0,612.0,497.0,444.0,209.0,712.0,717.0,134.0,404.0,2
2015-02-05,1977.0,606.0,490.0,455.0,221.0,713.0,706.0,139.0,395.0,2
2015-02-06,2050.0,587.0,484.0,420.0,240.0,708.0,706.0,133.0,392.0,2
2015-02-07,1769.0,559.0,520.0,434.0,217.0,656.0,680.0,123.0,378.0,2
2015-02-08,1995.0,594.0,495.0,403.0,222.0,690.0,707.0,139.0,398.0,2
2015-02-09,2016.0,619.0,524.0,441.0,219.0,723.0,764.0,140.0,417.0,2
2015-02-10,2085.0,620.0,520.0,447.0,237.0,729.0,736.0,134.0,416.0,2
2015-02-11,2094.0,635.0,507.0,447.0,241.0,734.0,750.0,138.0,368.0,2
2015-02-12,2091.0,620.0,516.0,442.0,236.0,722.0,738.0,140.0,415.0,2
2015-02-13,2124.0,598.0,546.0,445.0,227.0,735.0,733.0,134.0,410.0,2
2015-02-14,1779.0,562.0,503.0,435.0,212.0,650.0,684.0,130.0,387.0,2
2015-02-15,1951.0,616.0,518.0,434.0,221.0,707.0,720.0,135.0,392.0,2
2015-02-16,2092.0,602.0,486.0,437.0,235.0,714.0,727.0,131.0,390.0,2
2015-02-17,2179.0,603.0,520.0,426.0,217.0,701.0,742.0,129.0,392.0,2
2015-02-18,2180.0,602.0,525.0,431.0,206.0,723.0,724.0,144.0,418.0,2
2015-02-19,2152.0,615.0,519.0,405.0,215.0,626.0,663.0,128.0,403.0,2
2015-02-20,2085.0,585.0,502.0,400.0,233.0,675.0,669.0,137.0,340.0,2
2015-02-21,1890.0,549.0,503.0,408.0,215.0,665.0,614.0,130.0,370.0,2
2015-02-22,1830.0,533.0,490.0,415.0,226.0,678.0,644.0,134.0,376.0,2
2015-02-23,2233.0,639.0,518.0,401.0,219.0,734.0,698.0,140.0,377.0,2
2015-02-24,2355.0,634.0,518.0,434.0,225.0,768.0,705.0,140.0,390.0,2
2015-02-25,2405.0,657.0,548.0,428.0,220.0,769.0,725.0,147.0,392.0,2
2015-02-26,2473.0,678.0,565.0,444.0,234.0,799.0,731.0,143.0,378.0,2
2015-02-27,2539.0,663.0,564.0,415.0,238.0,793.0,721.0,142.0,390.0,2
2015-02-28,2199.0,596.0,550.0,414.0,230.0,713.0,663.0,136.0,357.0,2
2015-03-01,2544.0,681.0,554.0,422.0,243.0,802.0,713.0,146.0,375.0,3
2015-03-02,2503.0,676.0,562.0,417.0,267.0,783.0,738.0,146.0,392.0,3
2015-03-03,2558.0,688.0,581.0,402.0,269.0,776.0,606.0,148.0,400.0,3
2015-03-04,2466.0,659.0,568.0,454.0,248.0,782.0,679.0,144.0,395.0,3
2015-03-05,2313.0,637.0,510.0,419.0,230.0,726.0,710.0,132.0,382.0,3
2015-03-06,2295.0,629.0,523.0,403.0,222.0,716.0,691.0,128.0,385.0,3
2015-03-07,1985.0,548.0,510.0,434.0,245.0,632.0,709.0,127.0,394.0,3
2015-03-08,2271.0,593.0,498.0,445.0,242.0,735.0,753.0,138.0,419.0,3
2015-03-09,2275.0,646.0,513.0,453.0,225.0,736.0,754.0,139.0,411.0,3
2015-03-10,2358.0,629.0,513.0,437.25,254.0,772.0,776.0,141.0,404.0,3
2015-03-11,2409.0,656.0,538.0,449.0,258.0,767.0,799.0,141.0,417.0,3
2015-03-12,2420.0,707.0,525.0,403.0,259.0,763.0,814.0,143.0,421.0,3
2015-03-13,2470.75,708.0,534.25,415.0,258.0,778.25,809.75,144.25,411.0,3
2015-03-14,2521.5,709.0,543.5,427.0,257.0,793.5,805.5,145.5,401.0,3
2015-03-15,2572.25,710.0,552.75,439.0,256.0,808.75,801.25,146.75,391.0,3
2015-03-16,2623.0,711.0,562.0,451.0,255.0,824.0,797.0,148.0,381.0,3
2015-03-17,2457.0,668.0,549.0,442.0,260.0,763.0,811.0,140.0,414.0,3
2015-03-18,2520.0,674.0,563.0,463.0,268.0,811.0,822.0,146.0,445.0,3
2015-03-19,2498.0,716.0,553.0,452.0,274.0,816.0,811.0,146.0,437.0,3
2015-03-20,2485.0,675.0,556.0,425.0,261.0,802.0,804.0,152.0,441.0,3
2015-03-21,2529.5,665.0,537.5,408.0,266.5,797.5,813.5,150.5,436.0,3
2015-03-22,2574.0,655.0,519.0,391.0,272.0,793.0,823.0,149.0,431.0,3
2015-03-23,2598.0,671.0,533.0,451.0,282.0,810.0,812.0,154.0,413.0,3
2015-03-24,2560.0,627.0,567.0,471.0,275.0,739.0,754.0,152.0,427.0,3
2015-03-25,2617.0,683.0,560.0,418.0,280.0,819.0,841.0,158.0,431.0,3
2015-03-26,2487.0,661.0,580.0,441.0,280.0,804.0,825.5,156.0,423.0,3
2015-03-27,2357.0,639.0,600.0,464.0,280.0,789.0,810.0,154.0,415.0,3
2015-03-28,2490.0,641.0,568.0,453.0,264.0,781.0,774.0,148.0,360.0,3
2015-03-29,2599.333333333333,661.0,573.0,438.0,260.0,764.6666666666666,653.6666666666666,142.33333333333334,415.3333333333333,3
2015-03-30,2708.6666666666665,681.0,578.0,423.0,256.0,748.3333333333334,620.0,136.66666666666666,404.5,3
2015-03-31,2818.0,701.0,583.0,408.0,252.0,732.0,679.5,131.0,420.0,3
2015-04-01,2818.0,701.0,583.0,408.0,252.0,732.0,616.25,131.0,412.75,4
2015-04-02,2542.25,596.0,566.0,436.75,282.25,794.0,582.0,142.0,396.0,4
2015-04-03,2271.0,648.0,583.25,367.0,184.0,795.0,736.0,153.0,376.0,4
2015-04-04,2213.333333333333,617.3333333333334,576.875,342.6666666666667,168.66666666666666,700.0,622.0,154.375,381.6666666666667,4
2015-04-05,2155.6666666666665,586.6666666666666,579.75,318.3333333333333,218.75,767.4166666666666,508.0,139.33333333333334,387.3333333333333,4
2015-04-06,2098.0,701.5,569.0,294.0,264.75,743.3333333333334,637.5,149.16666666666666,393.0,4
2015-04-07,2451.0,636.0,537.0,370.0,231.0,705.0,499.0,148.75,426.0,4
2015-04-08,2399.0,706.0,568.0,351.0,220.0,798.25,716.8125,137.0,360.0,4
2015-04-09,2457.0,636.0,510.0,376.0,269.0,729.0,597.0,125.0,418.0,4
2015-04-10,2605.0,712.0,574.0,456.0,257.0,816.0,650.0,142.0,424.0,4
2015-04-11,2438.0,664.0,582.0,435.0,263.0,761.0,650.0,156.0,436.0,4
2015-04-12,2733.0,740.0,631.0,436.0,282.0,718.0,710.0,142.66666666666669,452.0,4
2015-04-13,2673.0,704.0,588.0,418.0,289.0,776.4166666666667,477.0,159.0,431.0,4
2015-04-14,2699.0,679.25,630.0,454.0,296.0,810.0,654.0,158.0,413.0,4
2015-04-15,2378.0,663.0,653.0,476.0,287.0,803.0,674.0,163.0,415.0,4
2015-04-16,2727.0,711.0,621.0,478.0,306.0,827.0,734.0,144.0,454.0,4
2015-04-17,2786.0,726.0,603.0,453.0,292.0,739.0,758.0,145.0,454.0,4
2015-04-18,2452.0,666.0,620.0,344.0,248.0,757.0,542.0,163.0,383.0,4
2015-04-19,2663.0,728.0,596.0,378.5833333333333,247.4375,794.0,592.0,144.0,332.0,4
2015-04-20,2711.0,750.0,577.0,322.0,232.0,817.0,641.0,147.0,372.0,4
2015-04-21,2660.0,711.0,562.0,284.0,211.0,813.0,670.0,154.0,375.0,4
2015-04-22,2882.0,741.0,570.0,391.0,221.0,839.0,736.0,148.0,402.0,4
2015-04-23,2858.0,749.0,587.0,433.75,231.0,823.0,468.0,142.0,414.25,4
2015-04-24,2790.0,685.0,511.0,326.0,237.0,810.0,571.0,127.0,317.0,4
2015-04-25,2483.0,657.0,594.0,425.0,268.0,782.0,625.0,155.0,282.0,4
2015-04-26,2282.0,630.0,496.0,340.0,236.0,709.0,627.0,145.0,339.0,4
2015-04-27,2517.0,675.0,571.0,413.0,246.0,797.0,650.0,143.0,367.0,4
2015-04-28,2551.0,669.0,551.0,377.0,237.0,819.0,518.0,158.0,342.0,4
2015-04-29,2478.0,600.0,575.0,365.0,268.0,808.0,625.0,152.0,389.0,4
2015-04-30,2661.0,722.0,607.0,418.0,203.0,810.0,686.0,171.0,350.0,4
2015-05-01,2586.0,670.0,557.75,416.0,247.0,806.0,708.0,159.0,397.0,5
2015-05-02,2372.0,619.0,634.0,455.0,244.0,744.0,703.0,158.5,378.0,5
2015-05-03,2697.0,701.0,527.0,420.0,253.0,739.0,745.0,153.0,392.0,5
2015-05-04,2733.0,736.0,627.0,440.0,260.0,783.0,737.0,142.0,366.0,5
2015-05-05,2833.0,730.0,623.0,463.0,269.0,833.0,780.0,149.0,414.0,5
2015-05-06,2831.0,710.0,605.0,479.0,293.0,850.0,787.0,138.0,447.0,5
2015-05-07,2920.0,721.0,611.0,463.0,288.0,823.0,796.0,146.0,435.0,5
2015-05-08,2649.0,700.0,477.0,425.0,224.0,808.0,736.0,148.0,390.0,5
2015-05-09,2314.0,680.0,561.0,405.0,229.0,780.0,683.0,159.0,387.0,5
2015-05-10,2865.0,722.0,628.0,446.0,278.0,840.0,758.0,132.0,411.0,5
2015-05-11,2883.0,715.0,605.0,430.0,274.0,803.0,735.0,142.0,418.0,5
2015-05-12,2637.0,605.0,576.0,425.0,252.0,820.0,699.0,151.0,418.0,5
2015-05-13,2690.0,653.0,600.0,411.0,236.0,813.0,676.0,161.0,401.0,5
2015-05-14,2863.0,706.0,616.0,442.0,269.0,814.0,781.0,155.0,420.0,5
2015-05-15,2959.0,747.0,640.0,411.0,240.0,827.0,785.0,147.0,418.0,5
2015-05-16,1929.0,679.0,520.0,418.0,232.0,769.25,643.0,157.0,349.0,5
2015-05-17,2644.0,732.0,669.0,410.0,283.0,801.0,752.0,150.0,428.0,5
2015-05-18,2672.0,681.0,637.0,406.0,280.0,813.0,740.0,154.0,443.0,5
2015-05-19,2839.0,725.0,647.0,426.0,290.0,828.0,760.0,147.0,423.0,5
2015-05-20,2828.0,689.0,669.0,453.0,281.0,809.0,740.0,148.0,443.0,5
2015-05-21,2946.0,745.0,645.0,444.0,305.0,820.0,758.0,146.0,424.0,5
2015-05-22,2628.0,712.0,645.0,433.0,281.0,809.0,787.0,150.0,432.0,5
2015-05-23,2814.0,751.0,638.0,431.0,270.0,776.0,779.0,151.0,376.0,5
2015-05-24,2928.0,713.0,620.0,454.0,211.0,808.0,799.0,143.0,348.0,5
2015-05-25,2810.0,675.0,582.0,377.0,215.0,743.0,661.0,151.0,400.75,5
2015-05-26,2927.0,729.0,620.0,406.0,226.0,802.0,656.0,159.0,394.75,5
2015-05-27,2938.0,735.0,640.0,423.0,242.0,823.0,690.0,153.0,325.0,5
2015-05-28,2904.0,746.0,635.0,386.0,282.5,774.0,714.0,151.0,350.0,5
2015-05-29,2758.0,721.0,491.0,428.0,264.0,809.0,768.0,150.0,363.0,5
2015-05-30,2382.0,702.0,537.0,413.0,246.0,777.0,730.0,164.0,351.0,5
2015-05-31,2862.0,707.0,614.0,450.0,268.0,819.0,702.0,143.0,376.0,5
2015-06-01,3046.0,707.0,643.0,460.0,270.0,832.0,785.0,160.0,370.0,6
2015-06-02,3048.0,736.0,625.0,463.0,259.0,828.0,732.0,141.0,374.0,6
2015-06-03,2456.0,682.0,626.0,433.0,244.0,696.0,668.0,146.0,397.0,6
2015-06-04,2669.0,726.0,663.0,497.0,293.0,800.0,786.0,155.0,434.0,6
2015-06-05,2869.0,722.0,592.0,475.0,297.0,829.0,765.0,161.0,388.0,6
2015-06-06,2751.0,666.0,653.0,423.0,296.0,723.0,737.0,141.0,415.0,6
2015-06-07,2891.0,709.0,606.0,431.0,253.0,795.5,660.0,151.0,361.0,6
2015-06-08,2923.0,705.0,540.0,389.0,276.0,781.0,773.0,150.0,372.0,6
2015-06-09,3064.0,738.0,591.0,398.0,310.0,757.0,760.0,141.0,364.0,6
2015-06-10,2974.0,728.0,628.0,402.0,275.0,808.0,768.0,153.0,356.0,6
2015-06-11,2825.0,717.0,577.0,415.0,263.0,821.0,773.0,154.0,376.0,6
2015-06-12,2562.0,552.0,584.75,444.75,252.0,790.0,679.0,130.0,358.0,6
2015-06-13,2400.0,666.0,568.0,413.0,257.0,801.0,633.0,156.0,345.0,6
2015-06-14,2597.0,710.0,577.0,401.0,266.0,735.0,721.0,144.0,401.0,6
2015-06-15,2587.0,685.0,531.0,364.0,288.0,685.0,648.0,148.0,311.0,6
2015-06-16,2717.0,695.0,583.0,423.0,285.0,790.0,690.0,151.0,368.0,6
2015-06-17,2685.0,730.0,590.0,385.0,266.0,810.0,720.0,147.0,375.0,6
2015-06-18,2819.0,724.0,515.0,412.0,307.0,737.0,765.0,141.0,377.0,6
2015-06-19,2815.0,765.0,633.0,440.0,293.0,765.0,727.0,142.0,424.0,6
2015-06-20,2787.0,780.0,660.0,459.0,312.0,840.0,750.0,158.0,380.0,6
2015-06-21,2870.0,678.0,610.0,475.0,272.0,820.0,785.0,166.0,375.0,6
2015-06-22,2834.0,735.0,610.0,455.0,267.0,850.0,750.0,160.0,410.0,6
2015-06-23,2730.0,642.0,619.0,468.0,299.0,840.0,757.0,131.0,371.0,6
2015-06-24,2850.0,682.0,643.0,457.0,293.0,841.0,704.0,143.0,405.0,6
2015-06-25,2899.0,691.0,600.0,450.0,302.0,836.0,765.0,143.0,410.0,6
2015-06-26,2747.0,622.0,623.0,436.0,311.0,821.0,728.0,132.0,389.0,6
2015-06-27,2668.0,621.0,585.0,466.0,300.0,801.0,701.0,137.0,401.0,6
2015-06-28,2572.0,652.0,613.0,469.0,317.0,826.0,626.0,136.0,388.0,6
2015-06-29,2752.0,700.0,661.0,459.0,276.0,809.0,699.0,149.0,377.0,6
2015-06-30,2901.0,726.0,658.0,455.0,314.0,829.0,763.0,157.0,396.0,6
2015-07-01,2933.0,726.0,619.0,501.0,313.0,833.0,784.0,151.0,438.0,7
2015-07-02,2997.0,711.0,650.0,493.0,298.0,858.0,802.0,156.0,456.0,7
2015-07-03,2869.0,703.0,663.0,474.0,312.0,849.0,763.0,159.0,422.0,7
2015-07-04,2836.0,717.0,634.0,468.0,312.0,872.0,775.0,160.0,458.0,7
2015-07-05,3032.0,743.0,587.0,388.0,317.0,881.0,691.0,169.0,388.0,7
2015-07-06,2986.0,754.0,690.0,448.0,320.0,820.0,802.0,163.0,443.0,7
2015-07-07,3071.0,745.0,634.0,449.0,324.0,859.0,808.0,162.0,444.0,7
2015-07-08,3046.0,695.0,656.0,429.0,328.0,884.0,823.0,177.0,448.0,7
2015-07-09,2937.0,744.0,628.0,473.0,300.0,777.0,760.0,151.0,425.0,7
2015-07-10,2677.0,648.0,644.0,469.0,314.0,837.0,629.0,155.0,408.0,7
2015-07-11,2609.0,724.0,653.0,461.0,284.0,796.0,708.0,159.0,414.0,7
2015-07-12,2836.0,752.0,588.0,503.0,292.0,704.0,789.0,171.0,462.0,7
2015-07-13,2986.0,735.0,626.0,474.0,318.0,753.75,809.0,171.0,456.0,7
2015-07-14,3055.0,724.0,632.0,397.0,324.0,865.0,778.0,171.0,390.0,7
2015-07-15,2938.0,715.0,676.0,396.0,322.0,807.0,743.0,153.0,450.0,7
2015-07-16,2495.0,744.0,661.0,464.0,299.0,805.0,752.0,164.0,437.0,7
2015-07-17,2373.0,639.0,633.0,502.0,307.0,850.0,775.0,162.0,441.0,7
2015-07-18,1979.0,657.0,668.0,447.0,292.0,801.0,738.0,166.0,448.0,7
2015-07-19,2597.25,579.0,606.0,469.0,273.0,798.0,697.0,164.0,415.0,7
2015-07-20,2688.5,557.0,595.0,429.0,263.0,747.0,659.0,163.0,408.0,7
2015-07-21,2798.25,580.0,619.0,463.0,286.0,822.0,676.0,162.0,414.0,7
2015-07-22,2803.75,639.0,641.0,440.0,309.0,815.0,705.0,150.0,414.0,7
2015-07-23,1926.0,641.0,621.0,457.0,285.0,825.0,701.0,161.0,415.0,7
2015-07-24,2141.0,682.0,610.0,452.0,294.0,807.0,703.0,167.0,433.0,7
2015-07-25,2029.0,599.0,586.0,460.0,281.0,734.0,680.0,170.0,434.0,7
2015-07-26,2288.0,597.0,597.0,468.0,308.0,876.0,752.0,170.0,446.0,7
2015-07-27,2181.0,670.5,634.5,481.0,325.0,810.9375,737.0,124.0,458.0,7
2015-07-28,2322.0,566.0,638.5,464.0,316.0,738.0,766.0,115.0,451.0,7
2015-07-29,2401.0,596.0,604.0,454.0,325.0,727.0,765.0,132.0,455.0,7
2015-07-30,2745.0,571.0,573.0,505.0,299.0,791.0,779.0,168.75,426.0,7
2015-07-31,2694.0,698.0,554.0,439.0,275.0,813.0,781.0,141.0,432.0,7
2015-08-01,2082.0,668.75,584.0,453.0,273.0,731.0,747.5,145.0,336.0,8
2015-08-02,2233.0,594.0,521.0,452.75,291.0,724.0,764.5,146.0,370.0,8
2015-08-03,2601.0,676.0,650.0,362.0,321.0,850.0,726.0,170.0,448.0,8
2015-08-04,2745.0,662.0,644.0,425.0,317.0,848.0,766.0,177.0,424.0,8
2015-08-05,2830.0,710.0,634.0,446.0,294.0,882.0,767.0,167.0,467.0,8
2015-08-06,2868.0,716.0,634.0,424.0,306.0,865.0,800.0,169.0,459.0,8
2015-08-07,2898.0,714.0,704.0,458.0,328.0,876.0,810.0,183.0,465.0,8
2015-08-08,2633.0,687.0,677.0,436.0,325.0,773.0,780.0,151.0,462.0,8
2015-08-09,2890.0,726.0,688.0,403.0,332.0,873.0,814.0,155.0,461.0,8
2015-08-10,2992.0,714.0,667.0,451.0,320.0,893.0,820.0,185.0,470.0,8
2015-08-11,3018.0,742.0,659.0,449.0,292.0,874.0,816.0,179.0,448.0,8
2015-08-12,2981.0,680.0,667.0,500.0,316.0,884.0,826.0,184.0,457.0,8
2015-08-13,2989.0,702.0,679.0,467.0,286.0,843.0,823.0,181.0,463.0,8
2015-08-14,2961.0,757.0,671.0,449.0,304.0,923.0,719.0,180.0,448.0,8
2015-08-15,2652.0,732.0,672.0,469.0,301.0,891.0,792.0,175.0,457.0,8
2015-08-16,2717.0,705.0,690.0,471.0,317.0,886.0,795.0,167.0,455.0,8
2015-08-17,2894.0,724.0,669.0,484.0,320.0,877.0,814.0,171.0,429.0,8
2015-08-18,2892.0,702.0,642.0,434.0,297.0,919.0,806.0,163.0,440.0,8
2015-08-19,2767.0,644.0,600.0,490.0,288.0,910.0,806.0,177.0,430.0,8
2015-08-20,2742.0,703.0,690.0,459.0,303.25,879.0,769.0,178.0,440.0,8
2015-08-21,2798.0,709.0,654.0,432.0,278.0,897.5,776.0,164.0,392.0,8
2015-08-22,2584.0,655.0,642.0,472.0,270.0,847.0,734.0,166.0,445.25,8
2015-08-23,2876.0,740.0,673.0,449.0,310.0,928.0,798.0,170.0,394.0,8
2015-08-24,2949.0,754.0,685.0,434.0,316.0,934.0,819.0,176.0,421.0,8
2015-08-25,2968.0,741.0,638.0,493.0,321.0,780.0,841.0,170.5,429.0,8
2015-08-26,2922.0,766.0,651.0,479.0,310.0,952.0,778.0,176.0,405.0,8
2015-08-27,2863.0,726.0,644.0,467.0,316.0,926.0,786.0,154.0,422.0,8
2015-08-28,2870.0,712.0,650.0,467.0,317.0,899.0,825.0,163.0,435.0,8
2015-08-29,2847.0,712.0,643.5,476.0,313.0,901.0,819.5,164.5,438.0,8
2015-08-30,2824.0,712.0,637.0,485.0,309.0,903.0,814.0,166.0,441.0,8
2015-08-31,2933.0,659.0,653.0,476.0,312.0,925.0,810.0,180.0,425.0,8
2015-09-01,2775.0,678.0,643.0,456.0,310.0,871.0,775.0,171.0,406.0,9
2015-09-02,2782.0,635.0,623.0,469.0,291.0,915.0,762.0,177.0,364.0,9
2015-09-03,2772.0,669.0,620.0,447.0,305.0,933.0,816.0,154.0,436.0,9
2015-09-04,2886.0,715.0,668.0,476.0,299.0,892.0,778.0,166.0,446.0,9
2015-09-05,2561.0,665.0,640.0,478.0,286.0,854.0,754.0,169.0,424.0,9
2015-09-06,2746.0,706.0,635.0,461.0,267.0,924.0,776.0,183.0,396.0,9
2015-09-07,2858.0,679.0,634.0,459.0,304.0,881.0,788.0,169.0,421.0,9
2015-09-08,2898.0,664.0,628.25,482.0,306.0,971.0,844.0,169.0,433.0,9
2015-09-09,2932.0,676.0,614.0,477.0,300.0,864.0,800.0,168.0,427.0,9
2015-09-10,2831.0,719.0,613.0,462.0,308.0,874.0,805.0,159.0,400.0,9
2015-09-11,2941.0,702.0,568.0,445.0,321.0,886.0,782.0,157.0,453.0,9
2015-09-12,2752.0,652.0,662.0,486.0,314.0,881.0,783.0,166.0,418.0,9
2015-09-13,3019.0,667.0,567.0,406.0,322.0,808.0,799.0,155.0,357.0,9
2015-09-14,2875.0,737.0,645.75,426.0,283.0,823.0,760.0,152.0,418.0,9
2015-09-15,3005.0,734.0,600.0,448.0,316.0,874.0,797.0,169.0,379.0,9
2015-09-16,2836.0,705.0,669.0,404.0,299.0,773.0,778.0,147.0,384.0,9
2015-09-17,2879.0,725.0,690.0,444.0,283.0,845.0,790.0,160.0,394.0,9
2015-09-18,3032.0,730.0,605.0,430.0,323.0,758.0,770.0,156.0,370.0,9
2015-09-19,2710.0,760.0,630.0,462.0,335.0,855.0,840.0,148.0,406.0,9
2015-09-20,2871.0,746.0,610.0,450.0,298.0,805.0,880.0,171.0,445.0,9
2015-09-21,2688.0,746.0,623.0,433.0,326.0,794.0,755.0,164.25,418.0,9
2015-09-22,2799.0,718.0,632.0,464.0,277.0,878.0,784.0,169.0,373.0,9
2015-09-23,2620.0,718.0,643.0,444.0,302.0,880.0,729.0,173.0,404.0,9
2015-09-24,2785.0,650.0,629.0,464.0,292.0,902.25,724.0,168.0,421.0,9
2015-09-25,2828.0,613.0,615.0,470.0,299.0,783.0,728.0,159.0,418.0,9
2015-09-26,2641.25,621.0,662.0,516.0,287.0,846.0,749.0,178.0,414.0,9
2015-09-27,2859.0,633.0,690.0,467.0,287.0,851.0,726.0,170.0,419.0,9
2015-09-28,2806.75,657.0,673.0,512.0,300.0,867.0,724.0,162.0,423.0,9
2015-09-29,2773.0,653.0,678.0,497.0,304.0,883.0,770.0,180.0,439.0,9
